id_vendedor;nome_vendedor;categorias_atendidas;qtde_distinta_produtos;media_preco;qtde_disponivel_estoque;total_valor_estoque_usd;reputacao;status_vendedor;total_transacoes;vendas_estimativa
134323619;SALOMEMESQUIDA;1;1;60,0;1;60,0;5_green;silver;350;21000,0
134348872;KUAVO DELUXE;1;2;33,595;2;67,19;5_green;platinum;1672;56170,84
134565273;LIMPIATAP;1;1;0,0;1;0,0;5_green;;22;0,0
134628662;ALUMINGLASS.ORG;1;1;0,0;1;0,0;4_light_green;;10;0,0
134881656;SIGMAARG;1;3;217,63333333333333;3;652,9;5_green;platinum;4466;971950,4666666667
134904009;KATION-LA-PLATA;1;2;424,2;2;848,4;5_green;platinum;2566;1088497,2
134924743;STOREANDTRADE;1;1;20,4;1;20,4;5_green;platinum;5633;114913,2
134927136;DALE-COMPRAR;3;5;81,018;153;3217,1499999999996;5_green;platinum;32522;2634867,396
134986936;.ELECTROSOL.;1;1;11,81;1;11,81;5_green;platinum;50467;596015,27
135013249;MARCOSKROEGER;1;1;0,0;1;0,0;;;0;0,0
135156283;XGAMERS CABALLITO;1;1;420,0;1;420,0;5_green;;10;4200,0
135299209;BRUNOMARCO71;1;1;0,0;1;0,0;;;0;0,0
135316653;TEVELIN S.A.;1;1;292,44;1;292,44;5_green;silver;1342;392454,48
135444362;DANIELEMILIO58;1;1;78,0;1;78,0;;;0;0,0
135499748;MGJOYASYRELOJES;1;3;14,229999999999999;3;42,69;5_green;platinum;10997;156487,31
135866835;MENUCRISTAL;1;1;49,08;1;49,08;5_green;silver;255;12515,4
135917254;CARRELLO AR;5;22;79,2390909090909;317;26124,84;5_green;platinum;48175;3817343,204545454
135943190;SOUVENIRSCOTILLON;1;3;182,03;3;546,09;5_green;silver;1291;235000,73
136066554;VILCACRISTIAN68;1;1;0,0;1;0,0;5_green;;12;0,0
136084735;VANESACASALES;1;1;0,96;1;0,96;;;1;0,96
136179890;CASA AMBAR;2;2;27,0;2;54,0;5_green;platinum;8538;230526,0
136372182;MALUJANRM;1;1;6,24;1;6,24;5_green;silver;343;2140,32
136722105;A DIVERTIRSE!!!;1;2;0,0;2;0,0;;;0;0,0
136729456;ATENAS_VENTILACIONYCALEFACCION;1;1;287,85;1;287,85;5_green;gold;1399;402702,15
136730204;MERCHDECOBAZAR;1;7;28,56;66500;2394960,0;5_green;platinum;24517;700205,52
136747009;TODOVALIJAS;1;1;86,4;50;4319,82;5_green;platinum;7546;651974,4
136862569;FLOJUMARNAUTICA;1;1;15,66;1;15,66;5_green;platinum;1943;30427,38
137036636;MARSANCONSTRUCCIONES051;1;1;12,0;1;12,0;;;0;0,0
137065404;EQUIHOME;1;1;78,0;1;78,0;5_green;platinum;13118;1023204,0
137081041;ELMUNDODELJUG;2;2;30,49;150;4215,360000000001;5_green;platinum;133900;4082611,0
137209383;CARRA SANITARIOS;1;1;43,63;100;4363,2;5_green;;12175;531195,25
137228262;OUTLETCONSOLAS2014;1;1;228,0;1;228,0;5_green;;102;23256,0
137437846;ORTOPEDIAMODELO;1;1;196,71;1;196,71;5_green;platinum;15526;3054119,46
137446180;FRANCO VOLQTS;1;1;0,08;1;0,08;;;0;0,0
137447463;ZONEDIETARGENTINAMEDICINAPR;2;1;160,08;100;16008,0;3_yellow;;1598;255807,84000000003
137453314;DESIGNCAR;1;1;3,84;150;576,0;5_green;platinum;17128;65771,52
137543933;VICTORGARCIA861;1;1;0,0;1;0,0;4_light_green;;40;0,0
137600522;TRANSPORTES LOGOS;1;1;0,0;1;0,0;;;0;0,0
137796655;TRANSPORTESMIPAIS;1;1;0,0;1;0,0;;;0;0,0
137903436;CALLEGARIPROPIEDADES;1;2;99,0;2;198,0;;;0;0,0
137945522;LE0_LANDIN;1;2;3,895;2;7,79;5_green;silver;508;1978,66
137964311;BOGOTABEBES;2;1;32,0;2;64,0;5_green;platinum;29200;934400,0
138159235;IMPORTGNZ;1;5;64,708;152;9532,68;5_green;platinum;1652;106897,616
138636951;CLASHINSUMOS.AR;1;1;42,07;1;42,07;5_green;platinum;5612;236096,84
138648083;DMYTROKURSOV;1;4;360,0;4;1440,0;;;0;0,0
138731979;SOMOS CRESKO;1;2;28,29;1000;28292,4;5_green;platinum;5164;146089,56
139019929;BORABIKES;1;1;17,15;200;3430,6;5_green;platinum;6538;112126,7
139056952;TODOMAQ SRL;1;1;46,43;150;6964,2;5_green;platinum;9257;429802,51
139060460;VENTASELECTROCE;1;2;450,0;251;84563,7;5_green;;53613;24125850,0
139113527;IMPORT__BAIRES;2;14;46,445;5503;263309,33;5_green;platinum;79740;3703524,3
139175591;DELFINAPERERA;1;1;0,13;1;0,13;;;0;0,0
139267547;TRI.CLOR;1;1;9,0;250;2249,77;5_green;platinum;6126;55134,0
139305690;ROSARIOALCOSTOSRL;1;1;76,14;1;76,14;5_green;gold;2870;218521,8
139331543;FERNANDODARIOVEGA;1;1;0,08;1;0,08;;;0;0,0
139372610;FRAGANCIASIMPORTADAS_ORIG;1;1;178,8;1;178,8;5_green;silver;1018;182018,40000000002
139379008;SURTRES EMBALAJES;1;1;45,49;1;45,49;5_green;platinum;5820;264751,8
139386086;DESILLAS;2;3;166,46;351;86623,45999999999;5_green;platinum;38161;6352280,0600000005
139421780;AFRODITA ACCESORIOS;2;2;47,4;2;94,8;5_green;platinum;8075;382755,0
139423689;SEBASTIANVILLAR507;1;2;162,0;2;324,0;;;0;0,0
139432016;AXNSPORT_;2;2;125,76;51;2286,0;5_green;platinum;15759;1981851,84
139448607;ODDITY_MUSIC;1;1;271,98;1;271,98;5_green;platinum;7919;2153809,62
139673546;PROSHOP_NS;10;39;52,589487179487186;12257;781820,1799999999;5_green;platinum;218597;11495904,128974361
139699598;MOLINADAMIAN29;1;1;25,89;50;1294,56;5_green;platinum;5730;148349,7
139872982;INDIEARCADESTORE;1;2;163,01;2;326,02;5_green;silver;291;47435,909999999996
139969033;RADIADORESYREPUESTOSNICO;1;1;93,12;1;93,12;5_green;platinum;7394;688529,28
140134915;MARTINSOSATRANSPORTES;1;1;0,0;1;0,0;;;0;0,0
140412001;TECNO.PARTS;1;1;0,0;1;0,0;5_green;silver;439;0,0
140479998;CHUFI_BEBES;1;1;19,15;50;957,6;5_green;platinum;5715;109442,24999999999
140483511;LASHERASGENERALI;1;12;34998,6;12;419983,2;;;0;0,0
140514048;FLORENCIARUVIANES;1;1;70,8;1;70,8;;;0;0,0
140572764;SUPLEMENTOS PARATODOS;2;1;43,99;1000;43987,2;5_green;platinum;59924;2636056,7600000002
140605927;CHETITOS MALOS;1;1;40,54;1;40,54;5_green;platinum;989;40094,06
140662059;SINCRONIZADOEVENTOS;1;4;0,0;4;0,0;;;9;0,0
140879440;JOYERIAESPONDA;1;1;74,9;1;74,9;5_green;platinum;2430;182007,0
140928790;TIENDA PERAZOLI;1;4;17,6775;4;70,71;5_green;platinum;38741;684844,0275
141002693;LUNADELUZOK;1;1;27,0;1;27,0;5_green;silver;390;10530,0
141367817;MARIODILEO;1;1;90,0;1;90,0;;;0;0,0
141425438;TEAMMOTORACE;1;1;19,44;1;19,44;5_green;platinum;6692;130092,48000000001
141549978;ELECTRO SELAHJC;1;1;9,07;1;9,07;5_green;platinum;17311;157010,77000000002
141574608;NGD-ASCENSORES;1;1;0,0;1;0,0;;;0;0,0
141901223;SHOWROOMCABA2;1;2;27,82;151;7072,47;5_green;platinum;6842;190344,44
141966155;CATYCAN_ENVIO_SOLO_AMBA;1;14;69,13857142857142;2753;169813,91999999998;5_green;platinum;206756;14294814,474285714
142125695;TECNOFAST_;3;10;178,317;906;86890,33;5_green;platinum;529373;94396205,241
142163657;REPUESTOS GUATRACHE;1;1;73,2;1;73,2;5_green;silver;492;36014,4
142250259;INDUSELLSRL;2;2;86,79;102;11803,54;5_green;platinum;14766;1281541,1400000001
142353351;WALDEN TOYS;1;1;14,28;1;14,28;5_green;platinum;41933;598803,24
142400962;GRUPOFERTA;2;2;25,33;51;886,8000000000001;5_green;platinum;21039;532917,87
142436011;AUTOPARTES ADER;1;1;10,19;500;5094,0;5_green;platinum;35772;364516,68
142451997;MUSICALHOUSECABILDO;1;2;520,47;2;1040,94;5_green;gold;789;410650,83
142486238;MERCADO BUY;2;3;77,48;5002;504125,34;5_green;platinum;38206;2960200,8800000004
142578345;MUEBLES1 DEMAYO;1;1;60,0;1;60,0;5_green;gold;842;50520,0
142582826;MARIELACALZADOS;1;1;15,48;250;3870,0;5_green;platinum;22601;349863,48
142679322;SPRITZERJOYAS;1;1;43,21;1;43,21;5_green;gold;925;39969,25
142757404;CLARCK ARGENTINA;1;2;0,0;2;0,0;4_light_green;;10;0,0
142783840;ELSITIODECOMPRAS;1;1;18,36;50;917,95;5_green;platinum;19029;349372,44
142880583;RTN_SUPLEMENTOS;2;3;34,11666666666667;202;8978,02;5_green;platinum;55907;1907360,4833333334
142953474;FGRIFFERO2013;1;3;2301,023333333333;3;6903,07;5_green;;49;112750,14333333333
143000524;GRUPO.COLORADO;1;1;26,87;1;26,87;5_green;platinum;13325;358042,75
143324146;DYS ONLINE;2;2;32,815;2;65,63;5_green;platinum;28273;927778,4949999999
143416394;ÁMBAR ACCESORIOS;2;2;19,795;51;1097,4;5_green;platinum;5744;113702,48000000001
143599552;MNOTO2013;1;1;118,8;1;118,8;;;0;0,0
143700494;AB-DISTRIBUIDORA;1;1;89,83;50;4491,3;5_green;platinum;14991;1346641,53
143749452;PEZCALANDIA ML;1;1;87,76;250;21941,01;5_green;platinum;7752;680315,52
143766416;YOSOYYO369;1;1;0,0;1;0,0;5_green;silver;776;0,0
143827415;QUIRINO BEBIDAS;1;2;31,525;51;1837,1599999999999;5_green;platinum;70395;2219202,375
143969587;HIDRO-SAN;1;1;372,87;1;372,87;5_green;platinum;21522;8024908,14
144021044;INSUMOS_DM;1;1;42,44;1;42,44;5_green;silver;277;11755,88
144299173;TELARART;1;1;13,18;1;13,18;5_green;platinum;4644;61207,92
144318279;ITS SOLUCIONESTECNICASINTEGRAL;1;1;0,0;1;0,0;5_green;;1473;0,0
144394873;EXPRESO-POLAR;1;1;42,24;150;6335,88;5_green;platinum;41284;1743836,1600000001
144601411;ALMADEMAR2022;1;1;54,0;1;54,0;;;0;0,0
144626632;EDUARDO OYUELA;1;1;0,0;1;0,0;;;0;0,0
144662564;SOL2096;1;6;6,398333333333333;6501;35673,61;5_green;platinum;5888;37673,386666666665
144844107;CASA-DEL-AUDIO;1;1;512,6;1;512,6;5_green;platinum;12603;6460297,800000001
144870666;ROGELIOCALERO;1;1;119,4;50;5970,0;5_green;platinum;2165;258501,0
145050390;IVANKA_BOLKOVIC;1;2;1077,0;2;2154,0;;;0;0,0
145055679;SUBLIMACIONES CALIOPE;1;1;22,68;1;22,68;5_green;platinum;2921;66248,28
145079397;JUANMELGEM;1;1;7,2;250;1800,0;5_green;platinum;671;4831,2
145108475;GROUPMODE;1;1;24,29;250;6072,0;5_green;platinum;7811;189729,19
145144901;FERRETERABULFER;3;8;45,647777777777776;405;19201,620000000003;5_green;platinum;97827;4465585,156666666
145263251;SHESHU WEB;1;1;56,1;500;28049,49;5_green;platinum;80979;4542921,9
145271242;ALESSO AUDIO;1;1;11,74;1;11,74;5_green;;163;1913,6200000000001
145473505;GOLDFINCH.STORE;1;1;39,6;1;39,6;5_green;platinum;6122;242431,2
145545619;GATA5777073;1;1;264,0;1;264,0;;;0;0,0
145707315;TIENDA BERLIN;1;2;16,17;251;2695,7999999999997;5_green;platinum;16517;267079,89
145715264;ELRETOÑO;1;5;0,0;5;0,0;5_green;;32;0,0
145754529;MARKIEL STORE;1;3;11,103333333333333;1250;14146,539999999999;5_green;platinum;57456;637953,12
145804879;SSBUENOSAIRES;1;2;7,99;2;15,98;5_green;platinum;20970;167550,30000000002
145826138;DISTRIBUIDORAINDIA;1;1;8,15;500;4077,0;5_green;silver;552;4498,8
145854956;PROMUSICA TALCAHUANO;1;6;517,9;6;3107,3999999999996;5_green;gold;1323;685181,7
145868636;OPENFACTORY;3;5;279,008;254;7111,17;5_green;platinum;40245;11228676,959999999
145941162;TENUTAHECTOR;1;1;0,0;1;0,0;;;0;0,0
145985661;WKBICICLETAS;1;1;4,75;100;475,08;5_green;platinum;41860;198835,0
146113196;GUSVE54;1;1;2,7;1;2,7;;;0;0,0
146147898;GREYMUSIC;1;4;38,4375;4;153,75;5_green;platinum;21057;809378,4375
146331648;HOLAPHOTOLAND;1;1;0,0;1;0,0;4_light_green;;22;0,0
146397665;INSUMOS ESH;1;1;63,72;500;31859,46;5_green;platinum;6002;382447,44
146511472;PERLASPARAELALMA;1;1;41,99;150;6298,2;5_green;platinum;4357;182950,43000000002
146829218;GEROS62;1;1;1080,0;1;1080,0;;;0;0,0
146925020;PACHA-KUYUY;1;9;12,11;5206;102093,75;5_green;platinum;27235;329815,85
147189831;TURSANJOSE;1;1;0,0;1;0,0;;;0;0,0
147257166;SATURNO-HOGAR;2;4;162,6775;4;650,71;5_green;platinum;19988;3251597,87
147423334;TECNO_ADVANCE;1;3;0,0;3;0,0;4_light_green;;8;0,0
147517899;FAJO1484559;1;1;2,99;1;2,99;;;0;0,0
147616225;ACUELECTRONICS;2;2;257,905;201;7661,9;5_green;gold;966;249136,22999999998
147630742;TIENDA-SANA;1;1;9,46;1;9,46;5_green;platinum;12921;122232,66000000002
148027380;NEWRBAN;1;1;31,38;1;31,38;5_green;platinum;5766;180937,08
148114094;MUNDO MANIAS;3;3;31,689999999999998;52;570,8199999999999;5_green;platinum;70219;2225240,11
148159391;RAYA2311262;1;1;960,0;5000;4800000,0;;;0;0,0
148180022;ELALCON;1;1;18,0;1;18,0;;;0;0,0
148262874;LA.LOMITA;2;2;26,68;501;9574,28;5_green;platinum;50725;1353343,0
148443445;ADHEPLASTSRL;1;1;26,16;1;26,16;5_green;platinum;11544;301991,04
148545149;LES LOLES;1;2;9,605;650;8133,84;5_green;platinum;13146;126267,33
148545940;FESOLARTIENDA;1;1;43,2;1;43,2;5_green;platinum;1162;50198,4
148550113;TIENDARUGGERI;1;1;66,0;1;66,0;5_green;silver;129;8514,0
148613909;VYSECOMAR;2;2;352,83000000000004;2;705,6600000000001;5_green;platinum;23271;8210706,930000001
148646218;TIENDAFIASA;1;3;314,87;101;25473,33;5_green;platinum;3091;973263,17
148854021;MARCELODANIELBONAMINO;1;1;0,0;1;0,0;5_green;;11;0,0
148896468;INMOBILIARIA OKEEFE;1;1;27,6;1;27,6;;;0;0,0
149254464;JOHN-FOOS;1;1;84,24;100;8423,89;5_green;platinum;23273;1960517,5199999998
149270136;REPUESTOS SANTI;1;2;0,0;2;0,0;5_green;;10;0,0
149614604;COSMOSTECNO;1;1;20,29;1;20,29;5_green;silver;615;12478,35
149629509;FORDYCHEV BOLITA;1;1;47,06;1;47,06;5_green;platinum;5877;276571,62
149649354;CARJUL SA;1;1;62,04;100;6203,88;5_green;platinum;126701;7860530,04
150147588;ANTONIOCACCIATO;1;1;60,0;1;60,0;;;0;0,0
150273076;PIRAGINEHNOS SRL;2;2;230,315;2;460,63;5_green;platinum;4867;1120943,105
150288079;AMOBLAMIENTOSGAMBOA;1;1;0,0;1;0,0;5_green;;69;0,0
150316637;CINEYMUSICASHOP;2;6;107,68333333333334;6;646,1;5_green;platinum;5226;562753,1
150335077;CASAMENDOZA;2;2;165,105;2;330,21;5_green;platinum;6127;1011598,335
150349589;FIX SALUD;1;3;27,63;102;704,69;5_green;platinum;46332;1280153,16
150531277;GUNIXSRL;1;1;0,0;1;0,0;;;0;0,0
150601532;DEMMAELECTRONICA;1;1;267,54;1;267,54;5_green;platinum;16843;4506176,220000001
150610708;ZYXMECANIZADOS;1;1;0,0;1;0,0;5_green;;588;0,0
150621817;TIENDA DOSAMIGOS;1;1;25,92;50;1295,96;5_green;platinum;96612;2504183,04
150828354;LUISSTRIANESESA;1;3;41880,0;3;125640,0;;;0;0,0
150999169;MUNDOHINDU-URQUIZA;1;2;14,4;2;28,8;5_green;platinum;6167;88804,8
151029746;HOGARELITE;1;1;93,74;1;93,74;5_green;silver;298;27934,519999999997
151049446;URBANTICK;1;1;100,38;1;100,38;5_green;;109;10941,42
151093577;SAGO ONLINE;1;1;16,56;50;827,94;5_green;platinum;8273;137000,87999999998
151156096;HM MILITARIA;1;1;0,0;1;0,0;5_green;silver;708;0,0
151166634;COTILLON ELI;1;6;21,733333333333334;255;4418,18;5_green;platinum;33217;721916,1333333334
151252758;POMPILIOGASTON;1;1;32,4;1;32,4;;;0;0,0
151720427;OPTICAPAESANI;2;9;66,21444444444445;606;13778,14;5_green;platinum;45271;2997594,114444445
152460635;TIENDAFEEDBACK;1;12;277,3591666666667;259;38660,920000000006;5_green;platinum;10212;2832391,81
152526035;POTOONLINE;2;2;43,09;2;86,18;5_green;platinum;10810;465802,9
152624822;ELECTROBAIGOT;1;1;12,27;1;12,27;5_green;platinum;49721;610076,6699999999
152675232;RADIOMERLO;1;1;65,7;1;65,7;5_green;platinum;2518;165432,6
153220560;WATCH BRANDS;1;6;291,7766666666667;6;1750,66;5_green;platinum;5829;1700766,1900000002
153452756;MADA4466452;1;1;19,08;200;3816,0;5_green;gold;432;8242,56
153491318;DELLOREAN;2;2;430,79999999999995;251;5044,59;5_green;platinum;16861;7263718,799999999
153597049;LALECHUZADEPARQUEPATRICIOS;1;1;19,2;1;19,2;5_green;platinum;2056;39475,2
153622011;ORTOPEDIA BELGRANO;1;2;50,4;51;2147,04;5_green;platinum;25467;1283536,8
153879346;ALDEA TALLER;1;1;9,74;500;4872,26;5_green;platinum;2504;24388,96
154047715;HISPANACALZADOS;1;1;21,59;150;3238,2;5_green;platinum;5532;119435,88
154168062;STABILE-LUBRICANTES;2;3;53,21333333333333;3;159,64;5_green;platinum;15272;812674,0266666666
154314631;OFICIAL ARGENTINA;1;2;320,83000000000004;2;641,6600000000001;5_green;platinum;4607;1478063,8100000003
154469088;FLOWAMBIENTACIONES;1;1;0,0;1;0,0;;;1;0,0
154503522;SPOTCOMPRAS;1;1;70,68;500;35342,13;5_green;platinum;18111;1280085,4800000002
154616113;ONE.STORAGE;1;1;138,0;1;138,0;;;8;1104,0
154653260;CALZADOSJP;1;1;65,6;500;32801,54;5_green;platinum;9266;607849,6
154672974;BMW AUTOPREMIER;1;1;83,88;1;83,88;;;0;0,0
154876332;INMO COSTAMAGNA;1;1;132,0;1;132,0;;;0;0,0
155030799;IVAN SELVAS;1;1;84,0;1;84,0;;;0;0,0
155107410;LACOBACHA-AUDIO;3;9;182,54777777777778;58;27304,57;5_green;platinum;34515;6300636,55
155295493;OYMINDUMENTARIA;1;2;54,519999999999996;550;10251,42;5_green;platinum;23724;1293432,48
155347771;INSTRUMENTOS-PARQUER;2;49;117,0086;15029;265272,1;5_green;platinum;53635;6275756,261
155449680;COSTANERAUNO;1;2;94,80000000000001;2;189,60000000000002;5_green;platinum;21840;2070432,0000000002
155651025;GOLDSTEINPROPIEDADES;1;1;102,0;1;102,0;;;0;0,0
155722606;NORLE 7820;1;1;1,33;1;1,33;5_green;;13;17,29
155842185;PEJO5953856;1;1;0,0;1;0,0;5_green;;27;0,0
155878175;LEPORE PROPIEDADES;1;1;160,8;1;160,8;;;0;0,0
156040194;CF ONLINE.;1;1;13,57;1;13,57;5_green;platinum;6835;92750,95
156142703;EME TRES;1;1;232,9;1;232,9;5_green;platinum;10668;2484577,2
156168198;AMITOSAI STORES;1;2;45,67;1000;45672,0;5_green;platinum;25022;1142754,74
156427354;CRAZYLOOKSTORE;1;3;11,49;600;6040,7;5_green;platinum;20856;239635,44
156472100;SPORTLINE OFICIAL;1;1;58,8;1;58,8;5_green;platinum;161150;9475620,0
156577282;UNIVERSIA3;1;22;16,606818181818184;145550;2512898,47;5_green;platinum;101530;1686090,2500000002
156582686;TIENDABLUARGENTINA;3;4;43,9075;4;175,63;5_green;platinum;19172;841794,59
156633284;ALEM CALZADOS;1;1;44,39;500;22195,56;5_green;platinum;27424;1217351,36
156649406;SEBAAGOSTINI;2;2;79,195;101;7167,59;5_green;platinum;2961;234496,395
156793285;RDPRINTERSERVICE;1;1;479,75;1;479,75;5_green;gold;638;306080,5
156854458;IMPERIO_DURLOCK;1;1;1,2;1;1,2;4_light_green;;14;16,8
157045283;ALRASA VENTAS;1;15;52588,0;15;788820,0;;;0;0,0
157770480;GASTRO STORE;1;6;351,83;6;2110,98;5_green;platinum;5005;1760909,15
158270624;ENTRADASSHOW2014;1;1;0,0;1;0,0;;;0;0,0
158403018;BLUESTOR3;1;1;16,37;1;16,37;5_green;silver;2166;35457,420000000006
158413817;WEST MALL;3;7;64,14428571428572;703;21171,41;5_green;platinum;27008;1732408,8685714286
158482976;CRECIENDO MEGABABY;1;6;80,89833333333333;553;24467,800000000003;5_green;platinum;77148;6241144,619999999
158553534;MARTIN GROUP;1;2;23,235;2;46,47;5_green;platinum;13878;322455,33
158749730;BELGRANOHOGARYMUEBLES;1;1;50,4;1;50,4;5_green;platinum;3333;167983,19999999998
158752154;LAHUELLA IMPORT;5;8;20,77;1002;28747,440000000002;5_green;platinum;204864;4255025,28
158934381;BAMA9710153;1;1;90,0;1;90,0;;;0;0,0
158969305;NATIVOSPRODUCCIONESGRAFICAS;1;2;103,62;1000;103620,0;5_green;;59;6113,58
158988918;MANDRIASEGINDUSTRIAL;1;1;5,94;1;5,94;5_green;gold;1822;10822,68
159243673;GASTRO HOGAR;2;5;258,06;54;3315,89;5_green;platinum;79919;20623897,14
159341067;DE.PELOS.MASCOTAS;1;6;69,145;704;42261,15;5_green;platinum;54952;3799656,0399999996
159342882;GASTROQUIL;1;3;1173,44;3;3520,32;5_green;platinum;7043;8264537,92
159512515;IMPERIOBOLUCOMPRAS;1;1;3,25;1;3,25;5_green;platinum;2758;8963,5
159589346;MARVAZ76;1;1;19,8;1;19,8;;;0;0,0
159684157;TRANSPORTESCESARDIAZ;1;1;0,0;1;0,0;;;0;0,0
159850849;MARIA ROSELLINI;1;2;45,04;2;90,08;;;0;0,0
160096881;MILOYALE2014;1;1;0,0;1;0,0;;;0;0,0
160372836;MATIASFERNANDEZ1983;1;1;1,2;1;1,2;;;0;0,0
160437631;SUPLEMENTOS_HAEDO;2;1;36,24;2;72,48;5_green;platinum;1112;40298,880000000005
160445201;JORG65;1;1;0,0;1;0,0;;;0;0,0
160489901;CALCOSARGENTINOS-DOME;1;5;4,2;5;21,0;5_green;silver;346;1453,2
160553572;FORESTCAR-GALLARDO;1;2;50640,0;2;101280,0;;;0;0,0
160554916;FORESTCAR-CENTRAL;1;7;33777,874285714286;7;236445,12;;;0;0,0
160555837;FORESTCAR-JBJUSTO;1;20;37434,0;20;748680,0;;;0;0,0
160555939;FORESTCAR-MORON;1;17;40363,52529411765;17;686179,93;;;0;0,0
160557216;FORESTCAR-LASHERAS;1;5;30849,0;5;154245,0;;;0;0,0
160557374;FORESTCAR-SANMARTIN;1;11;51614,08909090909;11;567754,98;;;0;0,0
160695623;RASTASABALERO SILLAS;1;1;0,0;500;0,0;5_green;platinum;5574;0,0
160885918;LIBRERIA TEOREMA;4;9;31,317777777777778;1005;24312,64;5_green;platinum;52356;1639673,5733333332
160894254;PREMOLDEADOSLELOIR;1;1;0,0;1;0,0;4_light_green;;7;0,0
161008662;ELBAZARDIGITAL;3;3;194,79999999999998;3;584,4;5_green;platinum;39860;7764727,999999999
161073686;CRONOS CONTROL;1;1;42,57;1;42,57;5_green;platinum;2563;109106,91
161196844;TAGAM SRL;2;8;172,4225;8;1379,38;5_green;platinum;4880;841421,8
161229927;HOLLYWOOD_STORE;2;2;39,894999999999996;251;16510,8;5_green;platinum;64009;2553639,0549999997
161282578;CABLES NEWFLEX;1;1;40,5;5000;202500,0;5_green;platinum;34965;1416082,5
161321201;MULTIVENTAS11;1;1;4,8;1;4,8;5_green;platinum;5109;24523,2
161356852;SUBLIMEANDO;1;1;15,84;5000;79200,0;5_green;silver;454;7191,36
161469260;SOMOS JUGUETES;2;3;58,45333333333334;52;5187,820000000001;5_green;platinum;32252;1885236,906666667
161553994;AQMO24;1;1;0,0;1;0,0;;;0;0,0
161603087;CROIXCOMPANY;1;1;52,77;1;52,77;5_green;platinum;11524;608121,48
161619180;SEYNA_COMPUTACION;1;1;25,55;1;25,55;5_green;platinum;15833;404533,15
161791214;CENTRALDEHERRAMIENTAS;4;6;133,545;1152;126878,79000000001;5_green;platinum;59460;7940585,699999999
161901507;IKO SHOP;3;8;15,565000000000001;3150;43896,0;5_green;platinum;134780;2097850,7
161944850;MONACO.SERVICIOS.INMOBILIARIOS;1;1;271,2;1;271,2;;;0;0,0
162035805;ZONASURMAQUINAS;1;1;12,0;1;12,0;5_green;platinum;7941;95292,0
162213251;FITBUNNY;2;1;43,63;2;87,26;5_green;platinum;22481;980846,03
162289595;BICHOCANASTOLIBRERIA;1;1;4,38;1;4,38;5_green;platinum;52561;230217,18
162321615;PERFUFLEX;2;4;15,6875;352;7236,12;5_green;platinum;319820;5017176,25
162503743;BREWERY SUPPLIES;1;2;31,115000000000002;200;8931,42;5_green;platinum;10117;314790,455
162981803;TODOVISIONSA;2;3;52,48;3;157,44;5_green;platinum;29519;1549157,1199999999
163109936;LED COTILLON;1;1;134,52;150;20178,0;5_green;platinum;8897;1196824,4400000002
163670118;UMPAPEL;2;3;13,483333333333334;151;1939,3000000000002;5_green;platinum;82292;1109570,4666666668
163888422;SISDESE SEGURIDAD;1;1;183,18;50;9159,0;5_green;silver;845;154787,1
163896100;AGUIRREZABALA HOGAR;2;3;194,0;3;582,0;5_green;platinum;27665;5367010,0
163919053;LINREBECCA;1;2;81,0;51;4572,0;5_green;platinum;4591;371871,0
163963519;PF FERRETERIA;1;3;37,45333333333334;252;2322,52;5_green;platinum;32859;1230679,0800000003
164041557;ALTATIENDA;1;3;98,8;3;296,4;5_green;platinum;25357;2505271,6
164043179;FAR REPUESTOS;1;2;18,66;2;37,32;5_green;;368;6866,88
164083600;HATTISHOP;1;1;36,0;1;36,0;5_green;platinum;9569;344484,0
164224850;PET BA;1;18;41,974999999999994;2353;84587,03;5_green;platinum;177908;7467688,299999999
164352247;SONY ARGENTINA;3;20;282,732;2158;375591,66000000003;5_green;platinum;59123;16715964,036000002
164355638;TOTHEGAME;1;1;6,0;1;6,0;5_green;platinum;3167;19002,0
164431795;ECOINGENIO;1;3;71,06;250;18462,0;5_green;platinum;1389;98702,34
164494928;HISTORIA2014HPCA;1;2;15,6;2;31,2;5_green;;325;5070,0
164848754;MEGACUPER11;2;4;6,072500000000001;900;4474,5;5_green;platinum;39519;239979,12750000003
165247463;BELLA_TIENDA;1;1;45,28;250;11320,42;5_green;platinum;13974;632742,72
165308432;TIENDA PROVEFARMA;2;4;9,5625;800;5888,639999999999;5_green;platinum;21415;204780,9375
165517831;SANLOCONSTRUCCIONES;1;1;0,34;1;0,34;;;0;0,0
165550835;RONA9997513;1;1;300,0;1;300,0;;;0;0,0
165773420;NATURALMARKET3;2;7;35,75;5300;187270,32;5_green;platinum;11546;412769,5
165801695;FERREYRAFRANCISCO2022021319384;1;1;0,14;1;0,14;;;0;0,0
165817086;GUIDOBONOAGUSTIN;1;1;0,0;1;0,0;;;4;0,0
165962418;PRESTIGIO STORE;1;1;88,56;500;44280,75;5_green;platinum;56632;5015329,92
165975732;VEXI STORE;1;2;90,53999999999999;51;4643,96;5_green;platinum;18622;1686035,88
166009929;PEUMA FOTOGRAFIA;1;1;8,4;50;419,94;;;2;16,8
166041160;NATURALLIFE_ENVIO_SOLO_BSAS;1;4;70,29249999999999;801;42929,46;5_green;;45016;3164287,1799999997
166133906;LASTRINCHERAS;1;3;169,10333333333332;3;507,31;5_green;gold;2844;480929,87999999995
166188081;RBRTEK;1;1;9,84;1;9,84;5_green;platinum;2882;28358,88
